ept_pk_id,ept_relational_term,ept_quality_term_zdb_id,ept_tag,ept_xpatres_id
7091,expressed_in,ZDB-TERM-081207-1946,abnormal,340456
7092,expressed_in,ZDB-TERM-070117-71,ameliorated,340457
7093,expressed_in,ZDB-TERM-070117-471,abnormal,340478
7094,expressed_in,ZDB-TERM-070117-71,ameliorated,340479
7095,expressed_in,ZDB-TERM-070117-471,abnormal,340480
7096,expressed_in,ZDB-TERM-070117-471,abnormal,340481
7097,expressed_in,ZDB-TERM-070117-471,abnormal,340482
7098,expressed_in,ZDB-TERM-070117-471,abnormal,340483
7099,expressed_in,ZDB-TERM-070117-471,abnormal,340484
7100,expressed_in,ZDB-TERM-070117-471,abnormal,340485
7101,expressed_in,ZDB-TERM-070117-471,abnormal,340486
7102,expressed_in,ZDB-TERM-070117-471,abnormal,340487
7103,expressed_in,ZDB-TERM-070117-471,abnormal,340488
7104,expressed_in,ZDB-TERM-070117-471,abnormal,340489
7105,expressed_in,ZDB-TERM-070117-471,abnormal,340490
7106,expressed_in,ZDB-TERM-070117-471,abnormal,340491
7107,expressed_in,ZDB-TERM-070117-71,ameliorated,340492
7108,expressed_in,ZDB-TERM-070117-71,ameliorated,340493
7109,expressed_in,ZDB-TERM-070117-71,ameliorated,340494
7110,expressed_in,ZDB-TERM-070117-471,abnormal,340495
7111,expressed_in,ZDB-TERM-070117-471,abnormal,340496
7112,expressed_in,ZDB-TERM-070117-71,ameliorated,340497
7113,expressed_in,ZDB-TERM-070117-471,abnormal,340498
7114,expressed_in,ZDB-TERM-070117-471,abnormal,340499
7115,expressed_in,ZDB-TERM-070117-471,abnormal,340503
7116,expressed_in,ZDB-TERM-070117-471,abnormal,340504
7117,expressed_in,ZDB-TERM-070117-471,abnormal,340505
7118,expressed_in,ZDB-TERM-070117-471,abnormal,340506
7119,expressed_in,ZDB-TERM-070117-471,abnormal,340507
7120,expressed_in,ZDB-TERM-070117-71,ameliorated,340508
7121,expressed_in,ZDB-TERM-070117-471,abnormal,340509
7122,expressed_in,ZDB-TERM-070117-471,abnormal,340511
7123,expressed_in,ZDB-TERM-070117-471,abnormal,340512
7124,expressed_in,ZDB-TERM-070117-471,abnormal,340514
7125,expressed_in,ZDB-TERM-070117-471,abnormal,340515
7126,expressed_in,ZDB-TERM-070117-71,ameliorated,340517
7127,expressed_in,ZDB-TERM-070117-471,abnormal,340518
7128,expressed_in,ZDB-TERM-070117-471,abnormal,340519
7129,expressed_in,ZDB-TERM-070117-471,abnormal,340520
7130,expressed_in,ZDB-TERM-070117-471,abnormal,340521
7131,expressed_in,ZDB-TERM-070117-471,abnormal,340522
7132,expressed_in,ZDB-TERM-070117-471,abnormal,340523
7133,expressed_in,ZDB-TERM-070117-71,ameliorated,340524
7134,expressed_in,ZDB-TERM-070117-71,ameliorated,340525
7135,expressed_in,ZDB-TERM-070117-71,ameliorated,340526
7136,expressed_in,ZDB-TERM-081207-1946,abnormal,340530
7137,expressed_in,ZDB-TERM-081207-1946,abnormal,340531
7138,expressed_in,ZDB-TERM-081207-1946,abnormal,340532
7139,expressed_in,ZDB-TERM-070117-463,abnormal,340555
7142,expressed_in,ZDB-TERM-081207-1946,abnormal,340566
7143,expressed_in,ZDB-TERM-081207-1946,abnormal,340567
7144,expressed_in,ZDB-TERM-081207-1946,abnormal,340568
7145,expressed_in,ZDB-TERM-081207-1946,abnormal,340569
7146,expressed_in,ZDB-TERM-070326-1661,abnormal,340573
7147,expressed_in,ZDB-TERM-070326-1661,abnormal,340574
7148,expressed_in,ZDB-TERM-070326-1661,abnormal,340575
7149,expressed_in,ZDB-TERM-070326-1661,abnormal,340576
7150,expressed_in,ZDB-TERM-070326-1661,abnormal,340577
7151,expressed_in,ZDB-TERM-070326-1661,abnormal,340581
7152,expressed_in,ZDB-TERM-070326-1661,abnormal,340583
7153,expressed_in,ZDB-TERM-070326-1661,abnormal,340585
7154,expressed_in,ZDB-TERM-070326-1661,abnormal,340587
7155,expressed_in,ZDB-TERM-070326-1661,abnormal,340589
7156,expressed_in,ZDB-TERM-070326-1661,abnormal,340591
7157,expressed_in,ZDB-TERM-070326-1661,abnormal,340593
7158,expressed_in,ZDB-TERM-070326-1661,abnormal,340621
7159,expressed_in,ZDB-TERM-070326-1661,abnormal,340622
7160,expressed_in,ZDB-TERM-070326-1661,abnormal,340623
7161,expressed_in,ZDB-TERM-070326-1661,abnormal,340624
7162,expressed_in,ZDB-TERM-070326-1661,abnormal,340625
7163,expressed_in,ZDB-TERM-070326-1661,abnormal,340626
7165,expressed_in,ZDB-TERM-070326-1661,abnormal,340633
7166,expressed_in,ZDB-TERM-070326-1661,abnormal,340634
7167,expressed_in,ZDB-TERM-070326-1661,abnormal,340640
7168,expressed_in,ZDB-TERM-070326-1661,abnormal,340641
7169,expressed_in,ZDB-TERM-070326-1661,abnormal,340642
7170,expressed_in,ZDB-TERM-070326-1661,abnormal,340643
7171,expressed_in,ZDB-TERM-070326-1661,abnormal,340644
7172,expressed_in,ZDB-TERM-070326-1661,abnormal,340651
7173,expressed_in,ZDB-TERM-070117-61,ameliorated,340652
7174,expressed_in,ZDB-TERM-070117-61,ameliorated,340653
7175,expressed_in,ZDB-TERM-070326-1661,abnormal,340655
7176,expressed_in,ZDB-TERM-070326-1661,abnormal,340657
7177,expressed_in,ZDB-TERM-070117-471,abnormal,340682
7178,expressed_in,ZDB-TERM-070117-471,abnormal,340683
7179,expressed_in,ZDB-TERM-070117-471,abnormal,340684
7180,expressed_in,ZDB-TERM-070117-471,abnormal,340685
7181,expressed_in,ZDB-TERM-070117-471,abnormal,340686
7182,expressed_in,ZDB-TERM-070117-471,abnormal,340687
7183,expressed_in,ZDB-TERM-070117-471,abnormal,340688
7184,expressed_in,ZDB-TERM-070117-471,abnormal,340689
7187,expressed_in,ZDB-TERM-081207-1946,abnormal,340698
7188,expressed_in,ZDB-TERM-081207-1946,abnormal,340699
7189,expressed_in,ZDB-TERM-081207-1946,abnormal,340700
7190,expressed_in,ZDB-TERM-081207-1946,abnormal,340701
7191,expressed_in,ZDB-TERM-081207-1946,abnormal,340702
7192,expressed_in,ZDB-TERM-081207-1946,abnormal,340703
7193,expressed_in,ZDB-TERM-081207-1946,abnormal,340704
7194,expressed_in,ZDB-TERM-070117-471,abnormal,340743
7195,expressed_in,ZDB-TERM-070117-471,abnormal,340744
7196,expressed_in,ZDB-TERM-081207-1946,abnormal,340747
7197,expressed_in,ZDB-TERM-081207-1946,abnormal,340748
7198,expressed_in,ZDB-TERM-070117-471,abnormal,340749
7199,expressed_in,ZDB-TERM-081207-1946,abnormal,340750
7200,expressed_in,ZDB-TERM-070117-471,abnormal,340751
7201,expressed_in,ZDB-TERM-070117-471,abnormal,340752
7202,expressed_in,ZDB-TERM-070117-471,abnormal,340753
7203,expressed_in,ZDB-TERM-070117-471,abnormal,340754
7204,expressed_in,ZDB-TERM-070117-471,abnormal,340755
7205,expressed_in,ZDB-TERM-070117-471,abnormal,340756
7206,expressed_in,ZDB-TERM-070117-471,abnormal,340757
7207,expressed_in,ZDB-TERM-070117-471,abnormal,340758
7208,expressed_in,ZDB-TERM-070117-471,abnormal,340759
7209,expressed_in,ZDB-TERM-070117-471,abnormal,340760
7210,expressed_in,ZDB-TERM-070117-471,abnormal,340761
7211,expressed_in,ZDB-TERM-070117-471,abnormal,340762
7212,expressed_in,ZDB-TERM-070117-471,abnormal,340763
7213,expressed_in,ZDB-TERM-070117-471,abnormal,340764
7214,expressed_in,ZDB-TERM-070117-471,abnormal,340765
7215,expressed_in,ZDB-TERM-070117-471,abnormal,340766
7216,expressed_in,ZDB-TERM-070117-471,abnormal,340767
7217,expressed_in,ZDB-TERM-070117-471,abnormal,340768
7218,expressed_in,ZDB-TERM-070117-471,abnormal,340769
7219,expressed_in,ZDB-TERM-081207-1946,abnormal,340770
7220,expressed_in,ZDB-TERM-070117-471,abnormal,340771
7221,expressed_in,ZDB-TERM-081207-1946,abnormal,340772
7222,expressed_in,ZDB-TERM-070117-471,abnormal,340773
7223,expressed_in,ZDB-TERM-081207-1946,abnormal,340774
7224,expressed_in,ZDB-TERM-070117-471,abnormal,340775
7225,expressed_in,ZDB-TERM-070117-471,abnormal,340776
7226,expressed_in,ZDB-TERM-070117-471,abnormal,340777
7227,expressed_in,ZDB-TERM-070117-471,abnormal,340778
7228,expressed_in,ZDB-TERM-070117-471,abnormal,340779
7229,expressed_in,ZDB-TERM-070117-471,abnormal,340780
7230,expressed_in,ZDB-TERM-070117-471,abnormal,340781
7231,expressed_in,ZDB-TERM-070117-471,abnormal,340782
7232,expressed_in,ZDB-TERM-070117-471,abnormal,340783
7233,expressed_in,ZDB-TERM-070117-471,abnormal,340784
7234,expressed_in,ZDB-TERM-070117-471,abnormal,340785
7235,expressed_in,ZDB-TERM-081207-1946,abnormal,340786
7236,expressed_in,ZDB-TERM-070117-471,abnormal,340787
7237,expressed_in,ZDB-TERM-081207-1946,abnormal,340788
7238,expressed_in,ZDB-TERM-081207-1946,abnormal,340793
7239,expressed_in,ZDB-TERM-081207-1946,abnormal,340794
7240,expressed_in,ZDB-TERM-081207-1946,abnormal,340795
7241,expressed_in,ZDB-TERM-081207-1946,abnormal,340796
7242,expressed_in,ZDB-TERM-070117-471,abnormal,340797
7243,expressed_in,ZDB-TERM-070117-471,abnormal,340798
7244,expressed_in,ZDB-TERM-070117-471,abnormal,340799
7245,expressed_in,ZDB-TERM-070117-471,abnormal,340800
7246,expressed_in,ZDB-TERM-070117-471,abnormal,340801
7247,expressed_in,ZDB-TERM-070117-471,abnormal,340802
7248,expressed_in,ZDB-TERM-070117-471,abnormal,340803
7249,expressed_in,ZDB-TERM-070117-471,abnormal,340804
7250,expressed_in,ZDB-TERM-070117-471,abnormal,340805
7251,expressed_in,ZDB-TERM-070117-471,abnormal,340806
7252,expressed_in,ZDB-TERM-081207-1946,abnormal,340807
7253,expressed_in,ZDB-TERM-081207-1946,abnormal,340808
7254,expressed_in,ZDB-TERM-070117-471,abnormal,340809
7255,expressed_in,ZDB-TERM-070117-471,abnormal,340810
7256,expressed_in,ZDB-TERM-070117-471,abnormal,340811
7257,expressed_in,ZDB-TERM-070117-471,abnormal,340812
7258,expressed_in,ZDB-TERM-070117-71,ameliorated,340813
7259,expressed_in,ZDB-TERM-070117-71,ameliorated,340814
7260,expressed_in,ZDB-TERM-070117-71,ameliorated,340815
7261,expressed_in,ZDB-TERM-070117-71,ameliorated,340816
7262,expressed_in,ZDB-TERM-070117-471,abnormal,340817
7263,expressed_in,ZDB-TERM-070117-471,abnormal,340818
7264,expressed_in,ZDB-TERM-070117-471,abnormal,340819
7265,expressed_in,ZDB-TERM-070117-71,ameliorated,340820
7266,expressed_in,ZDB-TERM-070117-71,ameliorated,340821
7267,expressed_in,ZDB-TERM-070117-71,ameliorated,340822
7268,expressed_in,ZDB-TERM-070117-71,ameliorated,340823
7269,expressed_in,ZDB-TERM-070117-71,ameliorated,340824
7270,expressed_in,ZDB-TERM-070117-71,ameliorated,340825
7271,expressed_in,ZDB-TERM-070117-471,abnormal,340826
7272,expressed_in,ZDB-TERM-081207-1946,abnormal,340827
7273,expressed_in,ZDB-TERM-070117-471,abnormal,340828
7274,expressed_in,ZDB-TERM-081207-1946,abnormal,340829
7275,expressed_in,ZDB-TERM-070117-471,abnormal,340830
7276,expressed_in,ZDB-TERM-081207-1946,abnormal,340831
7277,expressed_in,ZDB-TERM-070117-471,abnormal,340832
7278,expressed_in,ZDB-TERM-070117-471,abnormal,340833
7279,expressed_in,ZDB-TERM-070117-471,abnormal,340834
7280,expressed_in,ZDB-TERM-070117-471,abnormal,340835
7281,expressed_in,ZDB-TERM-081207-1946,abnormal,340836
7282,expressed_in,ZDB-TERM-081207-1946,abnormal,340837
7283,expressed_in,ZDB-TERM-081207-1946,abnormal,340838
7284,expressed_in,ZDB-TERM-070117-471,abnormal,340839
7285,expressed_in,ZDB-TERM-070117-471,abnormal,340840
7286,expressed_in,ZDB-TERM-070117-71,ameliorated,340841
7287,expressed_in,ZDB-TERM-070117-71,ameliorated,340842
7288,expressed_in,ZDB-TERM-070117-71,ameliorated,340843
7289,expressed_in,ZDB-TERM-070117-471,abnormal,340844
7290,expressed_in,ZDB-TERM-070117-471,abnormal,340845
7291,expressed_in,ZDB-TERM-070117-471,abnormal,340846
7292,expressed_in,ZDB-TERM-070117-471,abnormal,340847
7293,expressed_in,ZDB-TERM-070117-471,abnormal,340848
7294,expressed_in,ZDB-TERM-070117-471,abnormal,340849
7295,expressed_in,ZDB-TERM-070117-471,abnormal,340850
7296,expressed_in,ZDB-TERM-081207-1946,abnormal,340851
7297,expressed_in,ZDB-TERM-070117-471,abnormal,340852
7298,expressed_in,ZDB-TERM-081207-1946,abnormal,340853
7299,expressed_in,ZDB-TERM-081207-1946,abnormal,340854
7300,expressed_in,ZDB-TERM-070117-471,abnormal,340855
7301,expressed_in,ZDB-TERM-081207-1946,abnormal,340856
7302,expressed_in,ZDB-TERM-081207-1946,abnormal,340857
7303,expressed_in,ZDB-TERM-070117-471,abnormal,340858
7304,expressed_in,ZDB-TERM-070117-471,abnormal,340859
7305,expressed_in,ZDB-TERM-070117-471,abnormal,340860
7306,expressed_in,ZDB-TERM-081207-1946,abnormal,340867
7307,expressed_in,ZDB-TERM-081207-1946,abnormal,340868
7308,expressed_in,ZDB-TERM-070117-71,ameliorated,340869
7309,expressed_in,ZDB-TERM-070117-71,ameliorated,340870
7310,expressed_in,ZDB-TERM-081207-1946,abnormal,340871
7311,expressed_in,ZDB-TERM-081207-1946,abnormal,340872
7312,expressed_in,ZDB-TERM-081207-1946,abnormal,340873
7313,expressed_in,ZDB-TERM-081207-1946,abnormal,340874
7314,expressed_in,ZDB-TERM-081207-1946,abnormal,340875
7315,expressed_in,ZDB-TERM-081207-1946,abnormal,340876
7316,expressed_in,ZDB-TERM-081207-1946,abnormal,340877
7317,expressed_in,ZDB-TERM-081207-1946,abnormal,340878
7318,expressed_in,ZDB-TERM-070117-463,abnormal,340879
7319,expressed_in,ZDB-TERM-070326-1661,abnormal,340878
7320,expressed_in,ZDB-TERM-081207-1946,abnormal,340883
7321,expressed_in,ZDB-TERM-070326-1661,abnormal,340883
7322,expressed_in,ZDB-TERM-070117-463,abnormal,340887
7323,expressed_in,ZDB-TERM-070117-463,abnormal,340889
7324,expressed_in,ZDB-TERM-070326-1661,abnormal,340894
7325,expressed_in,ZDB-TERM-070117-463,abnormal,340911
7326,expressed_in,ZDB-TERM-070117-463,abnormal,340912
7327,expressed_in,ZDB-TERM-070117-463,abnormal,340914
7328,expressed_in,ZDB-TERM-070117-463,abnormal,340915
7329,expressed_in,ZDB-TERM-081207-1946,abnormal,340916
7330,expressed_in,ZDB-TERM-070117-471,abnormal,340917
7331,expressed_in,ZDB-TERM-070117-471,abnormal,340933
7332,expressed_in,ZDB-TERM-081207-1946,abnormal,340935
7333,expressed_in,ZDB-TERM-081207-1946,abnormal,340949
7334,expressed_in,ZDB-TERM-081207-1946,abnormal,340950
7335,expressed_in,ZDB-TERM-081207-1946,abnormal,340951
7336,expressed_in,ZDB-TERM-081207-1946,abnormal,340952
7337,expressed_in,ZDB-TERM-081207-1946,abnormal,340953
7338,expressed_in,ZDB-TERM-081207-1946,abnormal,340954
7339,expressed_in,ZDB-TERM-081207-1946,abnormal,340955
7340,expressed_in,ZDB-TERM-081207-1946,abnormal,340956
7341,expressed_in,ZDB-TERM-081207-1946,abnormal,340957
7342,expressed_in,ZDB-TERM-081207-1946,abnormal,340958
7343,expressed_in,ZDB-TERM-081207-1946,abnormal,340959
7344,expressed_in,ZDB-TERM-081207-1946,abnormal,340960
7345,expressed_in,ZDB-TERM-081207-1946,abnormal,340987
7346,expressed_in,ZDB-TERM-081207-1946,abnormal,340988
7347,expressed_in,ZDB-TERM-070117-471,abnormal,340991
7348,expressed_in,ZDB-TERM-070117-471,abnormal,340996
7349,expressed_in,ZDB-TERM-070117-471,abnormal,341014
7350,expressed_in,ZDB-TERM-070117-471,abnormal,341015
7351,expressed_in,ZDB-TERM-070117-471,abnormal,341016
7352,expressed_in,ZDB-TERM-070117-471,abnormal,341017
7353,expressed_in,ZDB-TERM-070117-71,ameliorated,341018
7354,expressed_in,ZDB-TERM-070117-71,ameliorated,341019
7355,expressed_in,ZDB-TERM-070117-471,abnormal,341020
7356,expressed_in,ZDB-TERM-070117-471,abnormal,341021
7357,expressed_in,ZDB-TERM-070117-471,abnormal,341022
7358,expressed_in,ZDB-TERM-070117-471,abnormal,341023
7359,expressed_in,ZDB-TERM-070117-471,abnormal,341024
7360,expressed_in,ZDB-TERM-070117-471,abnormal,341025
7361,expressed_in,ZDB-TERM-070117-471,abnormal,341026
7362,expressed_in,ZDB-TERM-070117-471,abnormal,341027
7363,expressed_in,ZDB-TERM-081207-1946,abnormal,341035
7364,expressed_in,ZDB-TERM-081207-1946,abnormal,341036
7365,expressed_in,ZDB-TERM-081207-1946,abnormal,341037
7366,expressed_in,ZDB-TERM-081207-1946,abnormal,341038
7367,expressed_in,ZDB-TERM-081207-1946,abnormal,341039
7368,expressed_in,ZDB-TERM-081207-1946,abnormal,341040
7369,expressed_in,ZDB-TERM-081207-1946,abnormal,341041
7370,expressed_in,ZDB-TERM-070117-463,abnormal,341069
7371,expressed_in,ZDB-TERM-070117-463,abnormal,341082
7372,expressed_in,ZDB-TERM-070117-463,abnormal,341083
7373,expressed_in,ZDB-TERM-070117-463,abnormal,341084
7374,expressed_in,ZDB-TERM-070117-463,abnormal,341085
7375,expressed_in,ZDB-TERM-070117-629,abnormal,341102
7376,expressed_in,ZDB-TERM-070117-629,abnormal,341103
7377,expressed_in,ZDB-TERM-081207-1946,abnormal,341109
7378,expressed_in,ZDB-TERM-081207-1946,abnormal,341110
7379,expressed_in,ZDB-TERM-070117-471,abnormal,341115
7380,expressed_in,ZDB-TERM-070117-471,abnormal,341116
7381,expressed_in,ZDB-TERM-070117-471,abnormal,341117
7382,expressed_in,ZDB-TERM-070117-471,abnormal,341137
7383,expressed_in,ZDB-TERM-070117-471,abnormal,341143
7384,expressed_in,ZDB-TERM-070117-471,abnormal,341144
7385,expressed_in,ZDB-TERM-070117-463,abnormal,341146
7386,expressed_in,ZDB-TERM-081207-1946,abnormal,341147
7387,expressed_in,ZDB-TERM-081207-1946,abnormal,341149
7388,expressed_in,ZDB-TERM-081207-1946,abnormal,341152
7389,expressed_in,ZDB-TERM-081207-1946,abnormal,341179
7390,expressed_in,ZDB-TERM-081207-1946,abnormal,341180
7391,expressed_in,ZDB-TERM-081207-1946,abnormal,341181
7392,expressed_in,ZDB-TERM-081207-1946,abnormal,341182
7393,expressed_in,ZDB-TERM-081207-1946,abnormal,341183
7394,expressed_in,ZDB-TERM-081207-1946,abnormal,341184
7395,expressed_in,ZDB-TERM-081207-1946,abnormal,341185
7396,expressed_in,ZDB-TERM-081207-1946,abnormal,341186
7397,expressed_in,ZDB-TERM-081207-1946,abnormal,341187
7398,expressed_in,ZDB-TERM-081207-1946,abnormal,341188
7399,expressed_in,ZDB-TERM-081207-1946,abnormal,341189
7400,expressed_in,ZDB-TERM-081207-1946,abnormal,341190
7401,expressed_in,ZDB-TERM-081207-1946,abnormal,341191
7402,expressed_in,ZDB-TERM-081207-1946,abnormal,341192
7403,expressed_in,ZDB-TERM-081207-1946,abnormal,341193
7404,expressed_in,ZDB-TERM-081207-1946,abnormal,341194
7405,expressed_in,ZDB-TERM-070326-1661,abnormal,341196
7410,expressed_in,ZDB-TERM-070117-471,abnormal,341220
7411,expressed_in,ZDB-TERM-070117-471,abnormal,341221
7412,expressed_in,ZDB-TERM-070117-471,abnormal,341222
7413,expressed_in,ZDB-TERM-070117-471,abnormal,341223
7414,expressed_in,ZDB-TERM-070117-471,abnormal,341224
7415,expressed_in,ZDB-TERM-070117-471,abnormal,341244
7416,expressed_in,ZDB-TERM-081207-1946,abnormal,341245
7417,expressed_in,ZDB-TERM-070326-1661,abnormal,341245
7418,expressed_in,ZDB-TERM-070117-471,abnormal,341248
7419,expressed_in,ZDB-TERM-070117-471,abnormal,341249
7420,expressed_in,ZDB-TERM-081207-1946,abnormal,341250
7421,expressed_in,ZDB-TERM-070117-471,abnormal,341251
7422,expressed_in,ZDB-TERM-070117-471,abnormal,341252
7423,expressed_in,ZDB-TERM-070117-71,ameliorated,341271
7424,expressed_in,ZDB-TERM-070117-471,abnormal,341272
7425,expressed_in,ZDB-TERM-070117-471,abnormal,341273
7435,expressed_in,ZDB-TERM-070117-471,abnormal,341350
7436,expressed_in,ZDB-TERM-070326-1661,abnormal,341374
7437,expressed_in,ZDB-TERM-070117-463,abnormal,341377
7438,expressed_in,ZDB-TERM-070117-61,abnormal,341385
7439,expressed_in,ZDB-TERM-070117-61,abnormal,341386
7440,expressed_in,ZDB-TERM-070117-61,abnormal,341387
7441,expressed_in,ZDB-TERM-070117-61,abnormal,341389
7442,expressed_in,ZDB-TERM-070117-61,abnormal,341391
7443,expressed_in,ZDB-TERM-070117-61,abnormal,341393
7444,expressed_in,ZDB-TERM-070117-61,abnormal,341394
7445,expressed_in,ZDB-TERM-070117-61,abnormal,341405
7446,expressed_in,ZDB-TERM-070117-61,abnormal,341407
7447,expressed_in,ZDB-TERM-070117-61,abnormal,341408
7448,expressed_in,ZDB-TERM-070326-1661,abnormal,341424
7449,expressed_in,ZDB-TERM-070326-1661,abnormal,341425
7450,expressed_in,ZDB-TERM-070326-1661,abnormal,341426
7451,expressed_in,ZDB-TERM-070117-61,abnormal,341459
7452,expressed_in,ZDB-TERM-070117-463,abnormal,341462
7453,expressed_in,ZDB-TERM-070117-471,abnormal,341507
7454,expressed_in,ZDB-TERM-070117-471,abnormal,341508
7455,expressed_in,ZDB-TERM-070117-471,abnormal,341509
7456,expressed_in,ZDB-TERM-070117-463,abnormal,341512
7457,expressed_in,ZDB-TERM-070117-463,abnormal,341513
7458,expressed_in,ZDB-TERM-070117-463,abnormal,341517
7459,expressed_in,ZDB-TERM-070117-629,abnormal,341524
7460,expressed_in,ZDB-TERM-070117-629,abnormal,341525
7461,expressed_in,ZDB-TERM-081207-1946,abnormal,341528
7462,expressed_in,ZDB-TERM-070326-1660,abnormal,341529
7463,expressed_in,ZDB-TERM-070326-1660,abnormal,341532
7464,expressed_in,ZDB-TERM-070326-1660,abnormal,341533
7465,expressed_in,ZDB-TERM-070326-1660,abnormal,341534
7466,expressed_in,ZDB-TERM-070326-1660,abnormal,341535
7467,expressed_in,ZDB-TERM-081207-1946,abnormal,341536
7468,expressed_in,ZDB-TERM-081207-1946,abnormal,341537
7469,expressed_in,ZDB-TERM-081207-1946,abnormal,341538
7470,expressed_in,ZDB-TERM-070326-1660,abnormal,341549
7471,expressed_in,ZDB-TERM-070326-1660,abnormal,341551
7472,expressed_in,ZDB-TERM-070326-1660,abnormal,341552
7474,expressed_in,ZDB-TERM-070117-629,abnormal,341562
7475,expressed_in,ZDB-TERM-070117-629,abnormal,341563
7477,expressed_in,ZDB-TERM-070117-61,abnormal,341578
7478,expressed_in,ZDB-TERM-070117-629,abnormal,341584
7480,expressed_in,ZDB-TERM-070117-471,abnormal,341591
7481,expressed_in,ZDB-TERM-070117-471,abnormal,341592
7482,expressed_in,ZDB-TERM-081207-1946,abnormal,341595
7483,expressed_in,ZDB-TERM-081207-1946,abnormal,341596
7486,expressed_in,ZDB-TERM-070117-471,abnormal,341600
7487,expressed_in,ZDB-TERM-070117-471,abnormal,341601
7491,expressed_in,ZDB-TERM-070117-471,abnormal,341647
7492,expressed_in,ZDB-TERM-070326-1660,abnormal,341647
7493,expressed_in,ZDB-TERM-070117-629,abnormal,341647
7494,expressed_in,ZDB-TERM-070117-471,abnormal,341648
7495,expressed_in,ZDB-TERM-070326-1660,abnormal,341648
7496,expressed_in,ZDB-TERM-070117-629,abnormal,341648
7497,expressed_in,ZDB-TERM-070117-471,abnormal,341649
7498,expressed_in,ZDB-TERM-070326-1660,abnormal,341649
7499,expressed_in,ZDB-TERM-070117-629,abnormal,341649
7500,expressed_in,ZDB-TERM-070326-1660,abnormal,341653
7501,expressed_in,ZDB-TERM-070117-471,abnormal,341726
7502,expressed_in,ZDB-TERM-070117-471,abnormal,341727
7504,expressed_in,ZDB-TERM-070117-463,abnormal,341730
7505,expressed_in,ZDB-TERM-081207-1946,abnormal,341731
7506,expressed_in,ZDB-TERM-070117-61,abnormal,341733
7508,expressed_in,ZDB-TERM-070117-471,abnormal,341745
7509,expressed_in,ZDB-TERM-070117-471,abnormal,341750
7510,expressed_in,ZDB-TERM-070117-471,abnormal,341751
7511,expressed_in,ZDB-TERM-070117-471,abnormal,341752
7512,expressed_in,ZDB-TERM-070117-471,abnormal,341753
7513,expressed_in,ZDB-TERM-070117-471,abnormal,341754
7514,expressed_in,ZDB-TERM-070117-471,abnormal,341755
7515,expressed_in,ZDB-TERM-070117-471,abnormal,341756
7516,expressed_in,ZDB-TERM-070117-471,abnormal,341757
7517,expressed_in,ZDB-TERM-070117-471,abnormal,341758
7518,expressed_in,ZDB-TERM-070117-471,abnormal,341759
7519,expressed_in,ZDB-TERM-070117-471,abnormal,341760
7520,expressed_in,ZDB-TERM-070117-471,abnormal,341761
7521,expressed_in,ZDB-TERM-070117-471,abnormal,341762
7522,expressed_in,ZDB-TERM-070117-471,abnormal,341763
7523,expressed_in,ZDB-TERM-070117-471,abnormal,341764
7524,expressed_in,ZDB-TERM-070117-471,abnormal,341765
7525,expressed_in,ZDB-TERM-070117-471,abnormal,341766
7526,expressed_in,ZDB-TERM-070117-471,abnormal,341767
7527,expressed_in,ZDB-TERM-070117-471,abnormal,341768
7528,expressed_in,ZDB-TERM-070117-471,abnormal,341769
7529,expressed_in,ZDB-TERM-070117-471,abnormal,341770
7530,expressed_in,ZDB-TERM-070117-471,abnormal,341771
7531,expressed_in,ZDB-TERM-070117-471,abnormal,341772
7532,expressed_in,ZDB-TERM-070117-471,abnormal,341773
7533,expressed_in,ZDB-TERM-070117-471,abnormal,341774
7534,expressed_in,ZDB-TERM-070117-471,abnormal,341775
7535,expressed_in,ZDB-TERM-070117-471,abnormal,341776
7536,expressed_in,ZDB-TERM-070117-471,abnormal,341777
7537,expressed_in,ZDB-TERM-070117-471,abnormal,341778
7538,expressed_in,ZDB-TERM-070117-471,abnormal,341779
7539,expressed_in,ZDB-TERM-081207-1946,abnormal,341810
7540,expressed_in,ZDB-TERM-070117-471,abnormal,341811
7541,expressed_in,ZDB-TERM-070117-629,abnormal,341818
7542,expressed_in,ZDB-TERM-081207-1946,abnormal,341830
7543,expressed_in,ZDB-TERM-081207-1946,abnormal,341912
7544,expressed_in,ZDB-TERM-070326-1661,abnormal,341912
7545,expressed_in,ZDB-TERM-081207-1946,abnormal,341913
7546,expressed_in,ZDB-TERM-070326-1661,abnormal,341913
7547,expressed_in,ZDB-TERM-070117-629,abnormal,341925
7548,expressed_in,ZDB-TERM-070117-629,abnormal,341927
7549,expressed_in,ZDB-TERM-081207-1946,abnormal,341932
7550,expressed_in,ZDB-TERM-081207-1946,abnormal,341933
7551,expressed_in,ZDB-TERM-081207-1946,abnormal,341934
7552,expressed_in,ZDB-TERM-081207-1946,abnormal,341935
7555,expressed_in,ZDB-TERM-070326-1661,abnormal,341955
7556,expressed_in,ZDB-TERM-070326-1661,abnormal,341956
7559,expressed_in,ZDB-TERM-070326-1660,abnormal,341962
7560,expressed_in,ZDB-TERM-070326-1660,abnormal,341963
7562,expressed_in,ZDB-TERM-081207-1946,abnormal,341969
7563,expressed_in,ZDB-TERM-081207-1946,abnormal,341970
7564,expressed_in,ZDB-TERM-081207-1946,abnormal,341971
7565,expressed_in,ZDB-TERM-081207-1946,abnormal,341975
7566,expressed_in,ZDB-TERM-081207-1946,abnormal,341979
