recattrib_pk_id,old_data_zdb_id,new_data_zdb_id
771256,ZDB-DBLINK-050522-429,ZDB-DBLINK-200410-15349
771290,ZDB-DBLINK-050522-520,ZDB-DBLINK-200410-15229
771273,ZDB-DBLINK-050522-475,ZDB-DBLINK-200410-15209
771296,ZDB-DBLINK-050522-537,ZDB-DBLINK-200410-15223
771306,ZDB-DBLINK-050522-60,ZDB-DBLINK-200410-14987
771307,ZDB-DBLINK-050522-63,ZDB-DBLINK-200410-15446
771320,ZDB-DBLINK-050522-99,ZDB-DBLINK-200410-15441
771248,ZDB-DBLINK-050522-407,ZDB-DBLINK-200410-15321
771311,ZDB-DBLINK-050522-74,ZDB-DBLINK-200410-14927
771259,ZDB-DBLINK-050522-437,ZDB-DBLINK-200410-15364
771312,ZDB-DBLINK-050522-77,ZDB-DBLINK-200410-15189
771435,ZDB-DBLINK-050612-221,ZDB-DBLINK-200410-15633
771430,ZDB-DBLINK-050612-208,ZDB-DBLINK-200410-15880
771410,ZDB-DBLINK-050612-155,ZDB-DBLINK-200410-15899
771404,ZDB-DBLINK-050612-139,ZDB-DBLINK-200410-15919
771425,ZDB-DBLINK-050612-195,ZDB-DBLINK-200410-15883
771429,ZDB-DBLINK-050612-205,ZDB-DBLINK-200410-15851
771412,ZDB-DBLINK-050612-160,ZDB-DBLINK-200410-15893
97338856,ZDB-DBLINK-030610-5439,ZDB-DBLINK-200410-5377
771416,ZDB-DBLINK-050612-170,ZDB-DBLINK-200410-16005
771422,ZDB-DBLINK-050612-187,ZDB-DBLINK-200410-15886
771424,ZDB-DBLINK-050612-192,ZDB-DBLINK-200410-15817
771408,ZDB-DBLINK-050612-15,ZDB-DBLINK-200410-15918
148798,ZDB-DBLINK-100127-942,ZDB-DBLINK-200410-79054
771403,ZDB-DBLINK-050612-136,ZDB-DBLINK-200410-15923
771438,ZDB-DBLINK-050612-23,ZDB-DBLINK-200410-15611
120368,ZDB-DBLINK-080303-69,ZDB-DBLINK-200410-22361
771440,ZDB-DBLINK-050612-235,ZDB-DBLINK-200410-15682
771431,ZDB-DBLINK-050612-210,ZDB-DBLINK-200410-15693
771398,ZDB-DBLINK-050612-122,ZDB-DBLINK-200410-15934
105635,ZDB-DBLINK-050612-124,ZDB-DBLINK-200410-15933
771439,ZDB-DBLINK-050612-232,ZDB-DBLINK-200410-15684
771414,ZDB-DBLINK-050612-165,ZDB-DBLINK-200410-15847
771418,ZDB-DBLINK-050612-176,ZDB-DBLINK-200410-15992
771421,ZDB-DBLINK-050612-184,ZDB-DBLINK-200410-15982
1446670,ZDB-DBLINK-070410-136,ZDB-DBLINK-200410-19058
771391,ZDB-DBLINK-050612-103,ZDB-DBLINK-200410-15952
771393,ZDB-DBLINK-050612-109,ZDB-DBLINK-200410-15946
771433,ZDB-DBLINK-050612-216,ZDB-DBLINK-200410-15692
771397,ZDB-DBLINK-050612-12,ZDB-DBLINK-200410-15816
771411,ZDB-DBLINK-050612-158,ZDB-DBLINK-200410-15896
771395,ZDB-DBLINK-050612-114,ZDB-DBLINK-200410-15841
771417,ZDB-DBLINK-050612-173,ZDB-DBLINK-200410-15755
771394,ZDB-DBLINK-050612-111,ZDB-DBLINK-200410-15944
771436,ZDB-DBLINK-050612-224,ZDB-DBLINK-200410-15628
771405,ZDB-DBLINK-050612-141,ZDB-DBLINK-200410-15916
771409,ZDB-DBLINK-050612-152,ZDB-DBLINK-200410-15904
771420,ZDB-DBLINK-050612-181,ZDB-DBLINK-200410-15987
771396,ZDB-DBLINK-050612-117,ZDB-DBLINK-200410-15939
771522,ZDB-DBLINK-050703-9,ZDB-DBLINK-200410-7737
771517,ZDB-DBLINK-050703-19,ZDB-DBLINK-200410-10582
105010,ZDB-DBLINK-050417-326,ZDB-DBLINK-200410-14310
771508,ZDB-DBLINK-050626-52,ZDB-DBLINK-200410-15679
771481,ZDB-DBLINK-050612-94,ZDB-DBLINK-200410-15962
771482,ZDB-DBLINK-050612-97,ZDB-DBLINK-200410-15958
102996,ZDB-DBLINK-050218-1009,ZDB-DBLINK-200410-69927
97332605,ZDB-DBLINK-030531-6003,ZDB-DBLINK-200410-148
771459,ZDB-DBLINK-050612-34,ZDB-DBLINK-200410-15852
771451,ZDB-DBLINK-050612-265,ZDB-DBLINK-200410-15760
771477,ZDB-DBLINK-050612-83,ZDB-DBLINK-200410-15626
119474,ZDB-DBLINK-070928-587,ZDB-DBLINK-200410-21090
771470,ZDB-DBLINK-050612-64,ZDB-DBLINK-220930-6023
771529,ZDB-DBLINK-050706-26,ZDB-DBLINK-200410-16048
771468,ZDB-DBLINK-050612-59,ZDB-DBLINK-200410-15725
771471,ZDB-DBLINK-050612-67,ZDB-DBLINK-200410-15702
771530,ZDB-DBLINK-050706-29,ZDB-DBLINK-200410-16078
771456,ZDB-DBLINK-050612-279,ZDB-DBLINK-200410-15637
119491,ZDB-DBLINK-070928-98,ZDB-DBLINK-200410-20391
771521,ZDB-DBLINK-050703-6,ZDB-DBLINK-200410-11820
116820,ZDB-DBLINK-070608-2159,ZDB-DBLINK-200410-76887
771465,ZDB-DBLINK-050612-50,ZDB-DBLINK-200410-15781
771499,ZDB-DBLINK-050626-28,ZDB-DBLINK-220930-5990
771510,ZDB-DBLINK-050626-7,ZDB-DBLINK-200410-15812
771495,ZDB-DBLINK-050626-17,ZDB-DBLINK-200410-15768
1431436,ZDB-DBLINK-040718-267,ZDB-DBLINK-200410-12212
771442,ZDB-DBLINK-050612-240,ZDB-DBLINK-200410-15875
771515,ZDB-DBLINK-050703-15,ZDB-DBLINK-200410-10174
771534,ZDB-DBLINK-050706-4,ZDB-DBLINK-200410-16023
771503,ZDB-DBLINK-050626-39,ZDB-DBLINK-200410-15996
771454,ZDB-DBLINK-050612-273,ZDB-DBLINK-200410-15614
771446,ZDB-DBLINK-050612-251,ZDB-DBLINK-200410-15711
771509,ZDB-DBLINK-050626-55,ZDB-DBLINK-200410-15639
771535,ZDB-DBLINK-050706-42,ZDB-DBLINK-200410-16114
771478,ZDB-DBLINK-050612-86,ZDB-DBLINK-200410-15625
771494,ZDB-DBLINK-050626-14,ZDB-DBLINK-200410-15655
771469,ZDB-DBLINK-050612-61,ZDB-DBLINK-200410-15717
771450,ZDB-DBLINK-050612-262,ZDB-DBLINK-200410-15828
771533,ZDB-DBLINK-050706-37,ZDB-DBLINK-200410-16028
771538,ZDB-DBLINK-050706-50,ZDB-DBLINK-200410-16044
771460,ZDB-DBLINK-050612-37,ZDB-DBLINK-200410-15854
771505,ZDB-DBLINK-050626-44,ZDB-DBLINK-200410-15978
771444,ZDB-DBLINK-050612-246,ZDB-DBLINK-200410-15720
771524,ZDB-DBLINK-050706-12,ZDB-DBLINK-200410-16069
771496,ZDB-DBLINK-050626-2,ZDB-DBLINK-200410-15865
771525,ZDB-DBLINK-050706-15,ZDB-DBLINK-200410-16062
771519,ZDB-DBLINK-050703-24,ZDB-DBLINK-200410-12028
771479,ZDB-DBLINK-050612-89,ZDB-DBLINK-200410-15966
771473,ZDB-DBLINK-050612-72,ZDB-DBLINK-200410-15673
771514,ZDB-DBLINK-050703-12,ZDB-DBLINK-200410-12604
771455,ZDB-DBLINK-050612-276,ZDB-DBLINK-200410-15820
771506,ZDB-DBLINK-050626-47,ZDB-DBLINK-200410-15972
771441,ZDB-DBLINK-050612-238,ZDB-DBLINK-200410-15643
771539,ZDB-DBLINK-050706-53,ZDB-DBLINK-200410-16083
771463,ZDB-DBLINK-050612-45,ZDB-DBLINK-200410-15806
771472,ZDB-DBLINK-050612-7,ZDB-DBLINK-200410-15609
771462,ZDB-DBLINK-050612-42,ZDB-DBLINK-200410-15833
771523,ZDB-DBLINK-050706-1,ZDB-DBLINK-200410-16042
771480,ZDB-DBLINK-050612-91,ZDB-DBLINK-200410-15965
771531,ZDB-DBLINK-050706-31,ZDB-DBLINK-200410-16063
771467,ZDB-DBLINK-050612-56,ZDB-DBLINK-200410-15777
771520,ZDB-DBLINK-050703-3,ZDB-DBLINK-200410-14308
771497,ZDB-DBLINK-050626-22,ZDB-DBLINK-200410-15748
771445,ZDB-DBLINK-050612-249,ZDB-DBLINK-200410-15713
120467,ZDB-DBLINK-080515-56,ZDB-DBLINK-200410-22444
765311,ZDB-DBLINK-040620-8542,ZDB-DBLINK-200410-11584
117052,ZDB-DBLINK-070615-44,ZDB-DBLINK-200410-19886
766047,ZDB-DBLINK-040808-72,ZDB-DBLINK-200410-12686
771612,ZDB-DBLINK-050809-233,ZDB-DBLINK-200410-16164
771610,ZDB-DBLINK-050809-227,ZDB-DBLINK-200410-16145
771613,ZDB-DBLINK-050809-236,ZDB-DBLINK-200410-16132
771622,ZDB-DBLINK-050809-263,ZDB-DBLINK-200410-16125
771609,ZDB-DBLINK-050809-224,ZDB-DBLINK-200410-16154
771619,ZDB-DBLINK-050809-254,ZDB-DBLINK-200410-16174
121537,ZDB-DBLINK-080721-247,ZDB-DBLINK-200410-23076
771607,ZDB-DBLINK-050809-218,ZDB-DBLINK-200410-16172
116792,ZDB-DBLINK-070608-2069,ZDB-DBLINK-200410-71625
771542,ZDB-DBLINK-050706-61,ZDB-DBLINK-200410-16105
771608,ZDB-DBLINK-050809-221,ZDB-DBLINK-200410-16127
771573,ZDB-DBLINK-050731-10,ZDB-DBLINK-200410-16046
771577,ZDB-DBLINK-050731-8,ZDB-DBLINK-200410-16081
771618,ZDB-DBLINK-050809-251,ZDB-DBLINK-200410-16143
771620,ZDB-DBLINK-050809-257,ZDB-DBLINK-200410-16119
771606,ZDB-DBLINK-050809-215,ZDB-DBLINK-200410-16136
771611,ZDB-DBLINK-050809-230,ZDB-DBLINK-200410-16134
765074,ZDB-DBLINK-040425-5332,ZDB-DBLINK-200410-10249
771661,ZDB-DBLINK-050828-3,ZDB-DBLINK-200410-16179
771766,ZDB-DBLINK-051113-36,ZDB-DBLINK-200410-16390
771750,ZDB-DBLINK-051030-46,ZDB-DBLINK-200410-16232
771783,ZDB-DBLINK-051113-82,ZDB-DBLINK-220930-6190
771761,ZDB-DBLINK-051113-22,ZDB-DBLINK-200410-16312
771739,ZDB-DBLINK-051030-16,ZDB-DBLINK-200410-16272
771810,ZDB-DBLINK-051120-56,ZDB-DBLINK-200410-16423
771777,ZDB-DBLINK-051113-66,ZDB-DBLINK-200410-16320
771781,ZDB-DBLINK-051113-77,ZDB-DBLINK-200410-16316
771808,ZDB-DBLINK-051120-50,ZDB-DBLINK-200410-16479
771782,ZDB-DBLINK-051113-8,ZDB-DBLINK-200410-16400
771798,ZDB-DBLINK-051120-23,ZDB-DBLINK-200410-16463
771822,ZDB-DBLINK-051127-4,ZDB-DBLINK-200410-16518
763718,ZDB-DBLINK-031022-182,ZDB-DBLINK-200410-7555
765384,ZDB-DBLINK-040625-19,ZDB-DBLINK-200410-11373
771805,ZDB-DBLINK-051120-42,ZDB-DBLINK-200410-16439
771820,ZDB-DBLINK-051127-23,ZDB-DBLINK-200410-16496
771819,ZDB-DBLINK-051127-20,ZDB-DBLINK-200410-16505
120099,ZDB-DBLINK-080204-371,ZDB-DBLINK-200410-21109
771817,ZDB-DBLINK-051127-15,ZDB-DBLINK-200410-16511
771760,ZDB-DBLINK-051113-2,ZDB-DBLINK-200410-16372
771823,ZDB-DBLINK-051127-7,ZDB-DBLINK-200410-16520
771747,ZDB-DBLINK-051030-38,ZDB-DBLINK-220930-6151
97329848,ZDB-DBLINK-030531-3507,ZDB-DBLINK-200410-2757
771771,ZDB-DBLINK-051113-5,ZDB-DBLINK-200410-16360
771797,ZDB-DBLINK-051120-20,ZDB-DBLINK-200410-16462
771802,ZDB-DBLINK-051120-34,ZDB-DBLINK-200410-16447
771780,ZDB-DBLINK-051113-74,ZDB-DBLINK-200410-16362
121538,ZDB-DBLINK-080721-250,ZDB-DBLINK-200410-23085
771763,ZDB-DBLINK-051113-28,ZDB-DBLINK-200410-16348
771735,ZDB-DBLINK-051023-8,ZDB-DBLINK-200410-16219
771734,ZDB-DBLINK-051023-5,ZDB-DBLINK-200410-16221
771749,ZDB-DBLINK-051030-43,ZDB-DBLINK-200410-16247
771809,ZDB-DBLINK-051120-53,ZDB-DBLINK-200410-16483
771800,ZDB-DBLINK-051120-29,ZDB-DBLINK-200410-16442
771786,ZDB-DBLINK-051114-16774,ZDB-DBLINK-200410-16418
1451929,ZDB-DBLINK-080204-870,ZDB-DBLINK-200410-22152
771769,ZDB-DBLINK-051113-44,ZDB-DBLINK-200410-16338
771770,ZDB-DBLINK-051113-47,ZDB-DBLINK-200410-16385
771774,ZDB-DBLINK-051113-58,ZDB-DBLINK-200410-16290
771795,ZDB-DBLINK-051120-15,ZDB-DBLINK-200410-16456
771794,ZDB-DBLINK-051120-12,ZDB-DBLINK-200410-16454
771743,ZDB-DBLINK-051030-27,ZDB-DBLINK-200410-16264
771807,ZDB-DBLINK-051120-48,ZDB-DBLINK-200410-16430
771733,ZDB-DBLINK-051023-2,ZDB-DBLINK-200410-16205
771745,ZDB-DBLINK-051030-32,ZDB-DBLINK-200410-16241
771799,ZDB-DBLINK-051120-26,ZDB-DBLINK-200410-16416
771787,ZDB-DBLINK-051114-17101,ZDB-DBLINK-200410-16487
771740,ZDB-DBLINK-051030-19,ZDB-DBLINK-200410-16274
771775,ZDB-DBLINK-051113-60,ZDB-DBLINK-200410-16327
771732,ZDB-DBLINK-051023-14,ZDB-DBLINK-200410-16204
771744,ZDB-DBLINK-051030-3,ZDB-DBLINK-200410-16242
771765,ZDB-DBLINK-051113-33,ZDB-DBLINK-200410-16394
771818,ZDB-DBLINK-051127-18,ZDB-DBLINK-200410-16514
771776,ZDB-DBLINK-051113-63,ZDB-DBLINK-200410-16371
771737,ZDB-DBLINK-051030-10,ZDB-DBLINK-200410-16236
771801,ZDB-DBLINK-051120-31,ZDB-DBLINK-200410-16445
771738,ZDB-DBLINK-051030-13,ZDB-DBLINK-200410-16271
771757,ZDB-DBLINK-051113-11,ZDB-DBLINK-200410-16359
771751,ZDB-DBLINK-051030-7,ZDB-DBLINK-200410-16246
772104,ZDB-DBLINK-060312-26,ZDB-DBLINK-200410-16600
97335503,ZDB-DBLINK-030610-2305,ZDB-DBLINK-200410-2817
772109,ZDB-DBLINK-060312-4,ZDB-DBLINK-200410-16554
97332980,ZDB-DBLINK-030531-6343,ZDB-DBLINK-200410-1538
772103,ZDB-DBLINK-060312-23,ZDB-DBLINK-200410-16602
148588,ZDB-DBLINK-100127-385,ZDB-DBLINK-200410-80009
772105,ZDB-DBLINK-060312-29,ZDB-DBLINK-200410-16596
772111,ZDB-DBLINK-060312-45,ZDB-DBLINK-200410-16577
772110,ZDB-DBLINK-060312-42,ZDB-DBLINK-200410-16581
772154,ZDB-DBLINK-060331-14,ZDB-DBLINK-200410-16610
97343149,ZDB-DBLINK-041008-136,ZDB-DBLINK-200410-29600
773240,ZDB-DBLINK-060421-12,ZDB-DBLINK-200410-16800
114195,ZDB-DBLINK-070112-139,ZDB-DBLINK-200410-18783
773251,ZDB-DBLINK-060421-15,ZDB-DBLINK-200410-16801
773271,ZDB-DBLINK-060421-52,ZDB-DBLINK-200410-16717
773265,ZDB-DBLINK-060421-36,ZDB-DBLINK-200410-16758
778278,ZDB-DBLINK-061122-162,ZDB-DBLINK-200410-76335
773241,ZDB-DBLINK-060421-122,ZDB-DBLINK-200410-16688
1431538,ZDB-DBLINK-040718-99,ZDB-DBLINK-200410-12044
773245,ZDB-DBLINK-060421-133,ZDB-DBLINK-200410-16847
773244,ZDB-DBLINK-060421-130,ZDB-DBLINK-200410-16850
812620,ZDB-DBLINK-091129-30641,ZDB-DBLINK-200410-26692
773234,ZDB-DBLINK-060421-103,ZDB-DBLINK-200410-16856
773267,ZDB-DBLINK-060421-41,ZDB-DBLINK-200410-16643
773248,ZDB-DBLINK-060421-141,ZDB-DBLINK-200410-16842
773276,ZDB-DBLINK-060421-66,ZDB-DBLINK-200410-16728
773269,ZDB-DBLINK-060421-47,ZDB-DBLINK-200410-16634
773259,ZDB-DBLINK-060421-2,ZDB-DBLINK-200410-16791
103701,ZDB-DBLINK-050218-3633,ZDB-DBLINK-200410-69461
99775,ZDB-DBLINK-040718-221,ZDB-DBLINK-200410-12138
773260,ZDB-DBLINK-060421-22,ZDB-DBLINK-200410-16718
773242,ZDB-DBLINK-060421-125,ZDB-DBLINK-200410-16752
773246,ZDB-DBLINK-060421-136,ZDB-DBLINK-200410-16853
773238,ZDB-DBLINK-060421-114,ZDB-DBLINK-200410-16639
773283,ZDB-DBLINK-060421-84,ZDB-DBLINK-200410-16763
773239,ZDB-DBLINK-060421-117,ZDB-DBLINK-200410-16697
773281,ZDB-DBLINK-060421-8,ZDB-DBLINK-200410-16732
773285,ZDB-DBLINK-060421-9,ZDB-DBLINK-200410-16807
773247,ZDB-DBLINK-060421-139,ZDB-DBLINK-200410-16843
773268,ZDB-DBLINK-060421-44,ZDB-DBLINK-200410-16640
773262,ZDB-DBLINK-060421-28,ZDB-DBLINK-200410-16780
773263,ZDB-DBLINK-060421-30,ZDB-DBLINK-200410-16775
773278,ZDB-DBLINK-060421-71,ZDB-DBLINK-200410-16905
773233,ZDB-DBLINK-060421-100,ZDB-DBLINK-200410-16859
773237,ZDB-DBLINK-060421-111,ZDB-DBLINK-200410-16689
773236,ZDB-DBLINK-060421-109,ZDB-DBLINK-200410-16635
773482,ZDB-DBLINK-060503-1979,ZDB-DBLINK-220930-117294
97331881,ZDB-DBLINK-030531-5349,ZDB-DBLINK-200410-1093
773471,ZDB-DBLINK-060503-1945,ZDB-DBLINK-200410-69640
773465,ZDB-DBLINK-060503-1928,ZDB-DBLINK-220930-124524
103897,ZDB-DBLINK-050218-432,ZDB-DBLINK-200410-70851
773470,ZDB-DBLINK-060503-1942,ZDB-DBLINK-220930-121984
773485,ZDB-DBLINK-060503-1987,ZDB-DBLINK-220930-115883
773463,ZDB-DBLINK-060503-1918,ZDB-DBLINK-220930-122383
1442087,ZDB-DBLINK-060616-66,ZDB-DBLINK-200410-17133
773483,ZDB-DBLINK-060503-1981,ZDB-DBLINK-200410-76906
108268,ZDB-DBLINK-060503-3784,ZDB-DBLINK-200410-77341
773489,ZDB-DBLINK-060503-1998,ZDB-DBLINK-220930-124045
773477,ZDB-DBLINK-060503-1963,ZDB-DBLINK-200410-77267
773468,ZDB-DBLINK-060503-1936,ZDB-DBLINK-200410-77159
773456,ZDB-DBLINK-060503-1885,ZDB-DBLINK-200410-76800
773454,ZDB-DBLINK-060503-1879,ZDB-DBLINK-220930-122011
773475,ZDB-DBLINK-060503-1958,ZDB-DBLINK-200410-71575
773457,ZDB-DBLINK-060503-1889,ZDB-DBLINK-200410-70777
773464,ZDB-DBLINK-060503-1922,ZDB-DBLINK-200410-77347
1437683,ZDB-DBLINK-051120-35,ZDB-DBLINK-200410-16448
773479,ZDB-DBLINK-060503-1969,ZDB-DBLINK-200410-77576
773476,ZDB-DBLINK-060503-1960,ZDB-DBLINK-200410-76827
773538,ZDB-DBLINK-060503-2163,ZDB-DBLINK-200410-76840
773512,ZDB-DBLINK-060503-2086,ZDB-DBLINK-220930-52685
773502,ZDB-DBLINK-060503-2050,ZDB-DBLINK-220930-53157
773504,ZDB-DBLINK-060503-2058,ZDB-DBLINK-220930-118487
773521,ZDB-DBLINK-060503-2113,ZDB-DBLINK-220930-118612
773568,ZDB-DBLINK-060503-2271,ZDB-DBLINK-200410-77374
773493,ZDB-DBLINK-060503-2019,ZDB-DBLINK-220930-122136
773580,ZDB-DBLINK-060503-2311,ZDB-DBLINK-220930-122821
773492,ZDB-DBLINK-060503-2012,ZDB-DBLINK-200410-71512
773567,ZDB-DBLINK-060503-2268,ZDB-DBLINK-220930-123282
773577,ZDB-DBLINK-060503-2300,ZDB-DBLINK-220930-123268
773559,ZDB-DBLINK-060503-2237,ZDB-DBLINK-200410-77482
773545,ZDB-DBLINK-060503-2184,ZDB-DBLINK-220930-61838
765696,ZDB-DBLINK-040724-1102,ZDB-DBLINK-221007-53905
773501,ZDB-DBLINK-060503-2048,ZDB-DBLINK-220930-123448
101941,ZDB-DBLINK-041007-105,ZDB-DBLINK-200410-71101
773581,ZDB-DBLINK-060503-2314,ZDB-DBLINK-220930-123468
773574,ZDB-DBLINK-060503-2292,ZDB-DBLINK-220930-124427
773526,ZDB-DBLINK-060503-2128,ZDB-DBLINK-220930-118929
783491,ZDB-DBLINK-070709-73,ZDB-DBLINK-221007-1061
773495,ZDB-DBLINK-060503-2029,ZDB-DBLINK-220930-121873
773515,ZDB-DBLINK-060503-2094,ZDB-DBLINK-220930-123798
773570,ZDB-DBLINK-060503-2279,ZDB-DBLINK-220930-62919
773541,ZDB-DBLINK-060503-2172,ZDB-DBLINK-220930-118490
773507,ZDB-DBLINK-060503-2066,ZDB-DBLINK-220930-117569
773508,ZDB-DBLINK-060503-2069,ZDB-DBLINK-200410-76464
773506,ZDB-DBLINK-060503-2063,ZDB-DBLINK-220930-123417
773529,ZDB-DBLINK-060503-2137,ZDB-DBLINK-220930-62676
97335143,ZDB-DBLINK-030610-1944,ZDB-DBLINK-200410-2080
773565,ZDB-DBLINK-060503-2260,ZDB-DBLINK-220930-55276
773557,ZDB-DBLINK-060503-2230,ZDB-DBLINK-200410-76578
97340365,ZDB-DBLINK-030610-6813,ZDB-DBLINK-200410-5038
773524,ZDB-DBLINK-060503-2122,ZDB-DBLINK-200410-77653
97340807,ZDB-DBLINK-030610-7216,ZDB-DBLINK-200410-890
773579,ZDB-DBLINK-060503-2307,ZDB-DBLINK-220930-122814
773548,ZDB-DBLINK-060503-2193,ZDB-DBLINK-200410-77264
773517,ZDB-DBLINK-060503-2100,ZDB-DBLINK-220930-118712
773505,ZDB-DBLINK-060503-2060,ZDB-DBLINK-200410-77039
773547,ZDB-DBLINK-060503-2190,ZDB-DBLINK-220930-124276
773494,ZDB-DBLINK-060503-2023,ZDB-DBLINK-200410-70158
773572,ZDB-DBLINK-060503-2286,ZDB-DBLINK-200410-71679
773499,ZDB-DBLINK-060503-2040,ZDB-DBLINK-200410-77493
773549,ZDB-DBLINK-060503-2201,ZDB-DBLINK-200410-77652
773522,ZDB-DBLINK-060503-2116,ZDB-DBLINK-200410-77315
773558,ZDB-DBLINK-060503-2234,ZDB-DBLINK-220930-123455
773561,ZDB-DBLINK-060503-2244,ZDB-DBLINK-200410-70959
773533,ZDB-DBLINK-060503-2149,ZDB-DBLINK-200410-77248
773534,ZDB-DBLINK-060503-2152,ZDB-DBLINK-200410-77277
773498,ZDB-DBLINK-060503-2038,ZDB-DBLINK-220930-122338
773527,ZDB-DBLINK-060503-2131,ZDB-DBLINK-220930-63281
773516,ZDB-DBLINK-060503-2097,ZDB-DBLINK-220930-117883
773496,ZDB-DBLINK-060503-2031,ZDB-DBLINK-220930-118825
773641,ZDB-DBLINK-060503-2503,ZDB-DBLINK-220930-124837
773645,ZDB-DBLINK-060503-2516,ZDB-DBLINK-220930-118896
773614,ZDB-DBLINK-060503-2424,ZDB-DBLINK-220930-118792
773583,ZDB-DBLINK-060503-2320,ZDB-DBLINK-200410-77405
773627,ZDB-DBLINK-060503-2463,ZDB-DBLINK-220930-121888
773594,ZDB-DBLINK-060503-2354,ZDB-DBLINK-200410-76567
773624,ZDB-DBLINK-060503-2455,ZDB-DBLINK-200410-71223
773664,ZDB-DBLINK-060503-2571,ZDB-DBLINK-220930-122996
115066,ZDB-DBLINK-070410-249,ZDB-DBLINK-200410-19125
773612,ZDB-DBLINK-060503-2419,ZDB-DBLINK-200410-71693
773637,ZDB-DBLINK-060503-2492,ZDB-DBLINK-200410-76418
1442079,ZDB-DBLINK-060616-42,ZDB-DBLINK-200410-17082
97344570,ZDB-DBLINK-050302-223,ZDB-DBLINK-200410-28858
103672,ZDB-DBLINK-050218-3521,ZDB-DBLINK-200410-70205
97332467,ZDB-DBLINK-030531-5879,ZDB-DBLINK-200410-5549
773658,ZDB-DBLINK-060503-2554,ZDB-DBLINK-200410-71466
764758,ZDB-DBLINK-040425-26723,ZDB-DBLINK-200410-11167
773602,ZDB-DBLINK-060503-2386,ZDB-DBLINK-200410-76933
773619,ZDB-DBLINK-060503-2440,ZDB-DBLINK-220930-122524
773649,ZDB-DBLINK-060503-2528,ZDB-DBLINK-220930-123541
1431907,ZDB-DBLINK-040808-16,ZDB-DBLINK-200410-12723
773629,ZDB-DBLINK-060503-2469,ZDB-DBLINK-220930-116258
773665,ZDB-DBLINK-060503-2574,ZDB-DBLINK-200410-71500
773656,ZDB-DBLINK-060503-2549,ZDB-DBLINK-220930-118919
773613,ZDB-DBLINK-060503-2421,ZDB-DBLINK-220930-62146
773623,ZDB-DBLINK-060503-2452,ZDB-DBLINK-200410-71585
773647,ZDB-DBLINK-060503-2521,ZDB-DBLINK-220930-122915
773584,ZDB-DBLINK-060503-2324,ZDB-DBLINK-220930-123295
773595,ZDB-DBLINK-060503-2359,ZDB-DBLINK-220930-118355
105708,ZDB-DBLINK-050612-69,ZDB-DBLINK-200410-15666
773596,ZDB-DBLINK-060503-2362,ZDB-DBLINK-200410-76950
773663,ZDB-DBLINK-060503-2568,ZDB-DBLINK-220930-124320
773620,ZDB-DBLINK-060503-2443,ZDB-DBLINK-200410-70669
773670,ZDB-DBLINK-060503-2588,ZDB-DBLINK-200410-76959
773599,ZDB-DBLINK-060503-2374,ZDB-DBLINK-220930-117222
1479537,ZDB-DBLINK-100127-1937,ZDB-DBLINK-221007-74451
773642,ZDB-DBLINK-060503-2506,ZDB-DBLINK-220930-124803
773630,ZDB-DBLINK-060503-2471,ZDB-DBLINK-220930-123654
773597,ZDB-DBLINK-060503-2365,ZDB-DBLINK-200410-76646
773590,ZDB-DBLINK-060503-2341,ZDB-DBLINK-220930-124285
773621,ZDB-DBLINK-060503-2446,ZDB-DBLINK-220930-123664
773622,ZDB-DBLINK-060503-2449,ZDB-DBLINK-220930-51738
773587,ZDB-DBLINK-060503-2333,ZDB-DBLINK-200410-76621
773616,ZDB-DBLINK-060503-2431,ZDB-DBLINK-200410-76526
773608,ZDB-DBLINK-060503-2403,ZDB-DBLINK-200410-76491
773609,ZDB-DBLINK-060503-2409,ZDB-DBLINK-200410-76684
773654,ZDB-DBLINK-060503-2542,ZDB-DBLINK-200410-71521
773586,ZDB-DBLINK-060503-2330,ZDB-DBLINK-200410-76623
773600,ZDB-DBLINK-060503-2380,ZDB-DBLINK-200410-76672
773589,ZDB-DBLINK-060503-2339,ZDB-DBLINK-200410-76648
773632,ZDB-DBLINK-060503-2477,ZDB-DBLINK-200410-77191
773661,ZDB-DBLINK-060503-2562,ZDB-DBLINK-200410-77117
773714,ZDB-DBLINK-060503-2740,ZDB-DBLINK-200410-77587
773740,ZDB-DBLINK-060503-2830,ZDB-DBLINK-200410-77745
773735,ZDB-DBLINK-060503-2813,ZDB-DBLINK-220930-118682
773701,ZDB-DBLINK-060503-2701,ZDB-DBLINK-200410-77087
813443,ZDB-DBLINK-100127-1353,ZDB-DBLINK-200410-80262
773756,ZDB-DBLINK-060503-2893,ZDB-DBLINK-220930-122271
773673,ZDB-DBLINK-060503-2596,ZDB-DBLINK-200410-71699
773724,ZDB-DBLINK-060503-2776,ZDB-DBLINK-220930-118649
1439576,ZDB-DBLINK-060503-2685,ZDB-DBLINK-221007-59166
773762,ZDB-DBLINK-060503-2916,ZDB-DBLINK-200410-76246
147892,ZDB-DBLINK-100127-1938,ZDB-DBLINK-221007-74957
773716,ZDB-DBLINK-060503-2747,ZDB-DBLINK-220930-117975
773672,ZDB-DBLINK-060503-2593,ZDB-DBLINK-200410-71617
773700,ZDB-DBLINK-060503-2699,ZDB-DBLINK-200410-76539
773681,ZDB-DBLINK-060503-2623,ZDB-DBLINK-200410-71571
773686,ZDB-DBLINK-060503-2640,ZDB-DBLINK-200410-77635
